,,,,,,,,,
"The reimbursement rates listed in this fee schedule are valid for services rendered on or after July 1, 2015 Please refer to the Fee Schedule Instructions on the website for an explaination of each field",,,,,,,,,
,,,,,,,,,
,,,,,,,,,
CPT or HCPCS Procedure Code,Procedure Code Modifier,Base Value,Conversion Factor,Total CO Medicaid Allowable (Base Value x Conversion Factor),Min Age,Max Age,Post Op Days,Prior Authorization Needed,
92081,,9.18,2.79,$25.61,000,999,000,No,
92082,26,6.69,2.79,$18.67,000,999,000,No,
92082,TC,7.84,2.79,$21.87,000,999,000,No,
92082,,14.53,2.79,$40.54,000,999,000,No,
92083,26,8.32,2.79,$23.21,000,999,000,No,
92083,TC,4.90,2.79,$13.67,000,999,000,No,
92083,,14.58,2.79,$40.68,000,999,000,No,
92100,,3.72,2.79,$10.38,000,999,000,No,
92132,26,5.78,2.79,$16.13,000,999,000,No,
92132,TC,4.21,2.79,$11.75,000,999,000,No,
92132,,9.99,2.79,$27.87,000,999,000,No,
92133,26,8.04,2.79,$22.43,000,999,000,No,
92133,TC,4.21,2.79,$11.75,000,999,000,No,
92133,,12.25,2.79,$34.18,000,999,000,No,
92134,26,8.04,2.79,$22.43,000,999,000,No,
92134,TC,4.21,2.79,$11.75,000,999,000,No,
92134,,12.25,2.79,$34.18,000,999,000,No,
92136,26,7.21,2.79,$20.12,000,999,000,No,
92136,TC,12.73,2.79,$35.52,000,999,000,No,
92136,,19.94,2.79,$55.63,000,999,000,No,
92140,,4.90,2.79,$13.67,000,999,000,No,
92225,,7.35,2.79,$20.51,000,999,000,No,
92226,,6.77,2.79,$18.89,000,999,000,No,
92227,,3.18,2.79,$8.87,000,999,000,No,
92228,26,4.78,2.79,$13.34,000,999,000,No,
92228,TC,3.46,2.79,$9.65,000,999,000,No,
92228,,8.24,2.79,$22.99,000,999,000,No,
92230,,13.13,2.79,$36.63,000,999,000,No,
92235,26,17.76,2.79,$49.55,000,999,000,No,
92235,TC,12.19,2.79,$34.01,000,999,000,No,
92235,,29.96,2.79,$83.59,000,999,000,No,
92240,26,15.29,2.79,$42.66,000,999,000,No,
92240,TC,9.63,2.79,$26.87,000,999,000,No,
92240,,24.92,2.79,$69.53,000,999,000,No,
92250,26,18.75,2.79,$52.31,000,999,000,No,
92250,TC,2.66,2.79,$7.42,000,999,000,No,
92250,,21.42,2.79,$59.76,000,999,000,No,
92260,,5.32,2.79,$14.84,000,999,000,No,
92265,26,7.71,2.79,$21.51,000,999,000,No,
92265,TC,2.19,2.79,$6.11,000,999,000,No,
92265,,9.90,2.79,$27.62,000,999,000,No,
92270,26,10.72,2.79,$29.91,000,999,000,No,
92270,TC,2.93,2.79,$8.17,000,999,000,No,
92270,,13.65,2.79,$38.08,000,999,000,No,
92275,26,13.76,2.79,$38.39,000,999,000,No,
92275,TC,3.77,2.79,$10.52,000,999,000,No,
92275,,17.53,2.79,$48.91,000,999,000,No,
92283,26,2.83,2.79,$7.90,000,999,000,No,
92283,TC,1.12,2.79,$3.12,000,999,000,No,
92283,,4.24,2.79,$11.83,000,999,000,No,
92284,26,3.78,2.79,$10.55,000,999,000,No,
92284,TC,1.65,2.79,$4.60,000,999,000,No,
92284,,6.41,2.79,$17.88,000,999,000,No,
92285,26,3.48,2.79,$9.71,000,999,000,No,
92285,TC,1.02,2.79,$2.85,000,999,000,No,
92285,,4.50,2.79,$12.56,000,999,000,No,
92286,26,11.03,2.79,$30.77,000,999,000,No,
92286,TC,3.76,2.79,$10.49,000,999,000,No,
92286,,17.59,2.79,$49.08,000,999,000,No,
92287,26,4.90,2.79,$13.67,000,999,000,No,
92287,TC,10.78,2.79,$30.08,000,999,000,No,
92287,,15.68,2.79,$43.75,000,999,000,No,
92310,,49.00,2.79,$136.71,000,20,000,No,
92311,,28.02,2.79,$78.18,000,999,000,No,
92312,,31.84,2.79,$88.83,000,999,000,Yes,
92313,,26.98,2.79,$75.27,000,999,000,Yes,
92314,,32.34,2.79,$90.23,000,20,000,Yes,
92315,,19.49,2.79,$54.38,000,999,000,Yes,
92316,,25.41,2.79,$70.89,000,999,000,Yes,
92317,,20.08,2.79,$56.02,000,999,000,Yes,
92325,,4.61,2.79,$12.86,000,20,000,Yes,
92326,,8.42,2.79,$23.49,000,999,000,Yes,
92340,,5.88,2.79,$16.41,000,20,000,No,
92341,,3.63,2.79,$10.13,000,20,000,No,
92342,,8.24,2.79,$22.99,000,20,000,No,
92352,,3.63,2.79,$10.13,000,20,000,No,
92353,,5.78,2.79,$16.13,000,20,000,No,
92354,,8.62,2.79,$24.05,000,20,000,Yes,
92355,,13.71,2.79,$38.25,000,20,000,No,
92358,,14.70,2.79,$41.01,000,20,000,Yes,
92370,,4.90,2.79,$13.67,000,20,000,No,
92371,,4.90,2.79,$13.67,000,20,000,No,
92499,,,,Code is manually priced,000,999,000,No,
92502,,27.92,2.79,$77.90,000,999,000,No,
92504,,4.41,2.79,$12.30,000,999,000,No,
92507,,21.64,2.79,$60.38,000,999,000,No,
92508,,3.61,2.79,$10.07,000,999,000,No,
92511,,41.45,2.79,$115.65,000,999,000,No,
92512,,4.90,2.79,$13.67,000,999,000,No,
92516,,6.86,2.79,$19.14,000,999,000,No,
92520,,21.64,2.79,$60.38,000,999,000,No,
92521,,32.93,2.79,$91.87,000,999,000,No,
92522,,26.73,2.79,$74.58,000,999,000,No,
92523,,55.54,2.79,$154.96,000,999,000,No,
92524,,27.86,2.79,$77.73,000,999,000,No,
92526,,8.82,2.79,$24.61,000,999,000,No,
92531,,,,Not a benefit,,,,,
92532,,,,Not a benefit,,,,,
92533,,2.35,2.79,$6.56,000,999,000,No,
92534,,0.98,2.79,$2.73,000,999,000,No,
92540,26,16.64,2.79,$46.43,000,999,000,No,
92540,TC,3.53,2.79,$9.85,000,999,000,No,
92540,,20.17,2.79,$56.27,000,999,000,No,
92541,26,6.61,2.79,$18.44,000,999,000,No,
92541,TC,3.40,2.79,$9.49,000,999,000,No,
92541,,13.62,2.79,$38.00,000,999,000,No,
92542,26,5.46,2.79,$15.23,000,999,000,No,
92542,TC,4.22,2.79,$11.77,000,999,000,No,
92542,,13.62,2.79,$38.00,000,999,000,No,
92543,26,1.75,2.79,$4.88,000,999,000,No,
92543,TC,3.01,2.79,$8.40,000,999,000,No,
92543,,8.13,2.79,$22.68,000,999,000,No,
92544,26,0.92,2.79,$2.57,000,999,000,No,
92544,TC,0.45,2.79,$1.26,000,999,000,No,
92544,,1.37,2.79,$3.82,000,999,000,No,
92545,26,3.78,2.79,$10.55,000,999,000,No,
92545,TC,2.27,2.79,$6.33,000,999,000,No,
92545,,6.05,2.79,$16.88,000,999,000,No,
92546,26,1.84,2.79,$5.13,000,999,000,No,
92546,TC,0.90,2.79,$2.51,000,999,000,No,
92546,,2.74,2.79,$7.64,000,999,000,No,
92547,,1.65,2.79,$4.60,000,999,000,No,
92548,26,8.19,2.79,$22.85,000,999,000,No,
92548,TC,12.86,2.79,$35.88,000,999,000,No,
92548,,21.05,2.79,$58.73,000,999,000,No,
92550,,4.37,2.79,$12.19,000,999,000,No,
92551,,3.72,2.79,$10.38,000,999,000,No,
92552,,3.72,2.79,$10.38,000,999,000,No,
92553,,11.27,2.79,$31.44,000,999,000,No,
92555,,7.05,2.79,$19.67,000,999,000,No,
92556,,11.08,2.79,$30.91,000,999,000,No,
92557,,9.80,2.79,$27.34,000,999,000,No,
92558,,,,Code is manually priced,000,999,000,No,
92559,,,,Not a benefit,,,,,
92560,,1.96,2.79,$5.47,000,999,000,No,
92561,,3.92,2.79,$10.94,000,999,000,No,
92562,,1.96,2.79,$5.47,000,999,000,No,
92563,,9.50,2.79,$26.51,000,999,000,No,
92564,,1.96,2.79,$5.47,000,999,000,No,
92565,,5.09,2.79,$14.20,000,999,000,No,
92567,,4.09,2.79,$11.41,000,999,000,No,
92568,,1.37,2.79,$3.82,000,999,000,No,
92570,,6.65,2.79,$18.55,000,999,000,No,
92571,,1.37,2.79,$3.82,000,999,000,No,
92572,,1.37,2.79,$3.82,000,999,000,No,
92575,,1.37,2.79,$3.82,000,999,000,No,
92576,,1.37,2.79,$3.82,000,999,000,No,
92577,,1.37,2.79,$3.82,000,999,000,No,
92579,,11.90,2.79,$33.20,000,999,000,No,
92582,,2.74,2.79,$7.64,000,999,000,No,
92583,,2.74,2.79,$7.64,000,999,000,No,
92584,,16.32,2.79,$45.53,000,999,000,No,
92585,26,15.79,2.79,$44.05,000,999,000,No,
92585,TC,21.94,2.79,$61.21,000,999,000,No,
92585,,37.73,2.79,$105.27,000,999,000,No,
92586,,19.11,2.79,$53.32,000,999,000,No,
92587,26,1.96,2.79,$5.47,000,999,000,No,
92587,TC,12.01,2.79,$33.51,000,999,000,No,
92587,,13.97,2.79,$38.98,000,999,000,No,
92588,26,5.41,2.79,$15.09,000,999,000,No,
92588,TC,13.93,2.79,$38.86,000,999,000,No,
92588,,19.34,2.79,$53.96,000,999,000,No,
92590,,,,Not a benefit,,,,,
92591,,,,Not a benefit,,,,,
92592,,,,Not a benefit,,,,,
92593,,,,Not a benefit,,,,,
92594,,,,Not a benefit,,,,,
92595,,,,Not a benefit,,,,,
92597,,21.31,2.79,$59.45,000,999,000,No,
92601,,38.04,2.79,$106.13,000,6,000,No,
92602,,22.43,2.79,$62.58,000,6,000,No,
92603,,21.54,2.79,$60.10,007,99,000,No,
92604,,14.69,2.79,$40.99,007,999,000,No,
92605,,53.42,2.79,$149.04,000,999,000,No,
92606,,13.78,2.79,$38.45,000,999,000,No,
92607,,34.25,2.79,$95.56,000,999,000,No,
92608,,15.43,2.79,$43.05,000,999,000,No,
92609,,28.21,2.79,$78.71,000,999,000,No,
92610,,10.26,2.79,$28.63,000,999,000,No,
92611,,12.17,2.79,$33.95,000,999,000,No,
92612,,42.16,2.79,$117.63,000,999,000,No,
92613,,8.85,2.79,$24.69,000,999,000,No,
92614,,32.53,2.79,$90.76,000,999,000,No,
92615,,7.90,2.79,$22.04,000,999,000,No,
92616,,44.55,2.79,$124.29,000,999,000,No,
92617,,9.70,2.79,$27.06,000,999,000,No,
92618,,,,Code is manually priced,000,999,000,No,
92620,,11.22,2.79,$31.30,000,999,000,No,
92621,,2.81,2.79,$7.84,000,999,000,No,
92625,,19.71,2.79,$54.99,000,999,000,No,
92626,,5.45,2.79,$15.21,000,999,000,No,
92627,,5.45,2.79,$15.21,000,999,000,No,
92630,,17.82,2.79,$49.72,000,999,000,No,
92633,,17.82,2.79,$49.72,000,999,000,No,
92640,,13.49,2.79,$37.64,000,999,000,No,
92700,,9.04,2.79,$25.22,000,999,000,No,
92920,,149.72,2.79,$417.72,000,999,000,No,
92921,,,,Code is manually priced,000,999,000,No,
92924,,177.99,2.79,$496.59,000,999,000,No,
92925,,,,Code is manually priced,000,999,000,No,
92928,,166.27,2.79,$463.89,000,999,000,No,
92929,,,,Code is manually priced,000,999,000,No,
92933,,185.93,2.79,$518.74,000,999,000,No,
92934,,,,Code is manually priced,000,999,000,No,
92937,,166.39,2.79,$464.23,000,999,000,No,
92938,,,,Code is manually priced,000,999,000,No,
92941,,186.29,2.79,$519.75,000,999,000,No,
92943,,186.29,2.79,$519.75,000,999,000,No,
92944,,,,Code is manually priced,000,999,000,No,
92950,,29.40,2.79,$82.03,000,999,000,No,
92953,,27.15,2.79,$75.75,000,999,000,No,
92960,,27.44,2.79,$76.56,000,999,000,No,
92961,,60.36,2.79,$168.40,000,999,000,No,
92970,,59.56,2.79,$166.17,000,999,000,No,
92971,,25.89,2.79,$72.23,000,999,000,No,
92973,,44.97,2.79,$125.47,000,999,000,No,
92974,,49.37,2.79,$137.74,000,999,000,No,
92975,,133.23,2.79,$371.71,000,999,000,No,
92977,,20.38,2.79,$56.86,000,999,000,No,
92978,26,24.04,2.79,$67.07,000,999,000,No,
92978,TC,38.82,2.79,$108.31,000,999,000,No,
92978,,62.86,2.79,$175.38,000,999,000,No,
92979,26,19.27,2.79,$53.76,000,999,000,No,
92979,TC,21.43,2.79,$59.79,000,999,000,No,
92979,,40.70,2.79,$113.55,000,999,000,No,
92986,,281.53,2.79,$785.47,000,999,000,No,
92987,,298.31,2.79,$832.28,000,999,000,No,
92990,,224.47,2.79,$626.27,000,999,000,No,
92992,,361.81,2.79,"$1,009.45",000,999,000,No,
92993,,380.95,2.79,"$1,062.85",000,999,000,No,
92997,,208.97,2.79,$583.03,000,999,000,No,
92998,,90.95,2.79,$253.75,000,999,000,No,
93000,,7.45,2.79,$20.79,000,999,000,No,
93005,,3.72,2.79,$10.38,000,999,000,No,
93010,,2.95,2.79,$8.23,000,999,000,No,
93015,TC,21.60,2.79,$60.26,000,999,000,No,
93015,,34.30,2.79,$95.70,000,999,000,No,
93016,,7.39,2.79,$20.62,000,999,000,No,
93017,,20.87,2.79,$58.23,000,999,000,No,
93018,,5.33,2.79,$14.87,000,999,000,No,
93024,26,13.02,2.79,$36.33,000,999,000,No,
93024,TC,11.47,2.79,$32.00,000,999,000,No,
93024,,24.49,2.79,$68.33,000,999,000,No,
93025,,68.41,2.79,$190.86,000,999,000,No,
93040,,4.33,2.79,$12.08,000,999,000,No,
93041,,1.74,2.79,$4.85,000,999,000,No,
93042,,1.67,2.79,$4.66,000,999,000,No,
93224,,36.26,2.79,$101.17,000,999,000,No,
93225,,11.43,2.79,$31.89,000,999,000,No,
93226,,10.29,2.79,$28.71,000,999,000,No,
93227,,9.35,2.79,$26.09,000,999,000,No,
93228,,6.64,2.79,$18.53,000,999,000,No,
93229,,187.81,2.79,$523.99,000,999,000,No,
93260,,18.37,2.79,$51.25,000,999,000,No,
93260,TC,6.15,2.79,$17.16,000,999,000,No,
93260,26,12.22,2.79,$34.09,000,999,000,No,
93261,,16.82,2.79,$46.93,000,999,000,No,
93261,TC,6.15,2.79,$17.16,000,999,000,No,
93261,26,10.68,2.79,$29.80,000,999,000,No,
93268,,40.92,2.79,$114.17,000,999,000,No,
93270,,6.79,2.79,$18.94,000,999,000,No,
93271,,20.63,2.79,$57.56,000,999,000,No,
93272,,8.57,2.79,$23.91,000,999,000,No,
93278,26,4.26,2.79,$11.89,000,999,000,No,
93278,TC,9.57,2.79,$26.70,000,999,000,No,
93278,,12.95,2.79,$36.13,000,999,000,No,
93279,26,9.38,2.79,$26.17,000,999,000,No,
93279,TC,5.03,2.79,$14.03,000,999,000,No,
93279,,14.41,2.79,$40.20,000,999,000,No,
93280,26,11.26,2.79,$31.42,000,999,000,No,
93280,TC,5.82,2.79,$16.24,000,999,000,No,
93280,,17.08,2.79,$47.65,000,999,000,No,
93281,26,13.15,2.79,$36.69,000,999,000,No,
93281,TC,6.82,2.79,$19.03,000,999,000,No,
93281,,19.97,2.79,$55.72,000,999,000,No,
93282,26,12.27,2.79,$34.23,000,999,000,No,
93282,TC,6.15,2.79,$17.16,000,999,000,No,
93282,,18.42,2.79,$51.39,000,999,000,No,
93283,26,15.44,2.79,$43.08,000,999,000,No,
93283,TC,7.01,2.79,$19.56,000,999,000,No,
93283,,22.45,2.79,$62.64,000,999,000,No,
93284,26,18.37,2.79,$51.25,000,999,000,No,
93284,TC,7.95,2.79,$22.18,000,999,000,No,
93284,,26.31,2.79,$73.40,000,999,000,No,
93285,26,7.67,2.79,$21.40,000,999,000,No,
93285,TC,4.75,2.79,$13.25,000,999,000,No,
93285,,12.43,2.79,$34.68,000,999,000,No,
93286,26,3.90,2.79,$10.88,000,999,000,No,
93286,TC,3.13,2.79,$8.73,000,999,000,No,
93286,,7.03,2.79,$19.61,000,999,000,No,
93287,26,5.73,2.79,$15.99,000,999,000,No,
93287,TC,3.53,2.79,$9.85,000,999,000,No,
93287,,9.26,2.79,$25.84,000,999,000,No,
93288,26,6.29,2.79,$17.55,000,999,000,No,
93288,TC,4.84,2.79,$13.50,000,999,000,No,
93288,,11.13,2.79,$31.05,000,999,000,No,
93289,26,11.36,2.79,$31.69,000,999,000,No,
93289,TC,5.82,2.79,$16.24,000,999,000,No,
93289,,17.17,2.79,$47.90,000,999,000,No,
93290,26,5.51,2.79,$15.37,000,999,000,No,
93290,TC,2.69,2.79,$7.51,000,999,000,No,
93290,,8.19,2.79,$22.85,000,999,000,No,
93291,26,6.35,2.79,$17.72,000,999,000,No,
93291,TC,4.31,2.79,$12.02,000,999,000,No,
93291,,10.67,2.79,$29.77,000,999,000,No,
93292,26,6.29,2.79,$17.55,000,999,000,No,
93292,TC,3.34,2.79,$9.32,000,999,000,No,
93292,,9.63,2.79,$26.87,000,999,000,No,
93293,26,4.37,2.79,$12.19,000,999,000,No,
93293,TC,10.81,2.79,$30.16,000,999,000,No,
93293,,15.18,2.79,$42.35,000,999,000,No,
93294,,9.53,2.79,$26.59,000,999,000,No,
93295,,17.24,2.79,$48.10,000,999,000,No,
93296,,9.46,2.79,$26.39,000,999,000,No,
93297,,6.64,2.79,$18.53,000,999,000,No,
93298,,7.67,2.79,$21.40,000,999,000,No,
93299,,16.70,2.79,$46.59,000,999,000,No,
93303,26,21.30,2.79,$59.43,000,999,000,No,
93303,TC,36.16,2.79,$100.89,000,999,000,No,
93303,,57.46,2.79,$160.31,000,999,000,No,
93304,26,12.82,2.79,$35.77,000,999,000,No,
93304,TC,18.23,2.79,$50.86,000,999,000,No,
93304,,31.45,2.79,$87.75,000,999,000,No,
93306,26,18.66,2.79,$52.06,000,999,000,No,
93306,TC,49.90,2.79,$139.22,000,999,000,No,
93306,,68.55,2.79,$191.25,000,999,000,No,
93307,26,16.36,2.79,$45.64,000,999,000,No,
93307,TC,29.30,2.79,$81.75,000,999,000,No,
93307,,46.45,2.79,$129.60,000,999,000,No,
93308,26,9.59,2.79,$26.76,000,999,000,No,
93308,TC,21.66,2.79,$60.43,000,999,000,No,
93308,,34.30,2.79,$95.70,000,999,000,No,
93312,26,23.03,2.79,$64.25,000,999,000,No,
93312,TC,34.10,2.79,$95.14,000,999,000,No,
93312,,57.13,2.79,$159.39,000,999,000,No,
93313,,13.88,2.79,$38.73,000,999,000,No,
93314,26,13.88,2.79,$38.73,000,999,000,No,
93314,TC,31.75,2.79,$88.58,000,999,000,No,
93314,,45.63,2.79,$127.31,000,999,000,No,
93315,26,37.28,2.79,$104.01,000,999,000,No,
93315,TC,35.75,2.79,$99.74,000,999,000,No,
93315,,73.03,2.79,$203.75,000,999,000,No,
93316,,14.85,2.79,$41.43,000,999,000,No,
93317,26,22.63,2.79,$63.14,000,999,000,No,
93317,TC,33.94,2.79,$94.69,000,999,000,No,
93317,,56.57,2.79,$157.83,000,999,000,No,
93318,26,29.37,2.79,$81.94,000,999,000,No,
93320,26,6.77,2.79,$18.89,000,999,000,No,
93320,TC,18.51,2.79,$51.64,000,999,000,No,
93320,,25.28,2.79,$70.53,000,999,000,No,
93321,26,2.71,2.79,$7.56,000,999,000,No,
93321,TC,8.46,2.79,$23.60,000,999,000,No,
93321,,11.16,2.79,$31.14,000,999,000,No,
93325,26,1.27,2.79,$3.54,000,999,000,No,
93325,TC,11.98,2.79,$33.42,000,999,000,No,
93325,,25.11,2.79,$70.06,000,999,000,No,
93350,26,26.43,2.79,$73.74,000,999,000,No,
93350,TC,42.71,2.79,$119.16,000,999,000,No,
93350,,69.14,2.79,$192.90,000,999,000,No,
93351,,71.17,2.79,$198.56,000,999,000,No,
93352,,9.93,2.79,$27.70,000,999,000,No,
93355,,62.46,2.79,$174.26,000,999,000,No,
93451,26,39.84,2.79,$111.15,000,999,000,No,
93451,TC,170.24,2.79,$474.97,000,999,000,No,
93451,,210.09,2.79,$586.15,000,999,000,No,
93452,26,69.78,2.79,$194.69,000,999,000,No,
93452,TC,162.62,2.79,$453.71,000,999,000,No,
93452,,232.40,2.79,$648.40,000,999,000,No,
93453,26,91.51,2.79,$255.31,000,999,000,No,
93453,TC,212.66,2.79,$593.32,000,999,000,No,
93453,,304.17,2.79,$848.63,000,999,000,No,
93454,26,70.35,2.79,$196.28,000,999,000,No,
93454,TC,169.40,2.79,$472.63,000,999,000,No,
93454,,239.74,2.79,$668.87,000,999,000,No,
93455,26,81.22,2.79,$226.60,000,999,000,No,
93455,TC,198.54,2.79,$553.93,000,999,000,No,
93455,,279.77,2.79,$780.56,000,999,000,No,
93456,26,90.09,2.79,$251.35,000,999,000,No,
93456,TC,209.93,2.79,$585.70,000,999,000,No,
93456,,300.02,2.79,$837.06,000,999,000,No,
93457,26,101.01,2.79,$281.82,000,999,000,No,
93457,TC,239.01,2.79,$666.84,000,999,000,No,
93457,,340.02,2.79,$948.66,000,999,000,No,
93458,26,85.84,2.79,$239.49,000,999,000,No,
93458,TC,203.44,2.79,$567.60,000,999,000,No,
93458,,289.28,2.79,$807.09,000,999,000,No,
93459,26,96.65,2.79,$269.65,000,999,000,No,
93459,TC,222.82,2.79,$621.67,000,999,000,No,
93459,,319.47,2.79,$891.32,000,999,000,No,
93460,26,107.69,2.79,$300.46,000,999,000,No,
93460,TC,234.11,2.79,$653.17,000,999,000,No,
93460,,341.80,2.79,$953.62,000,999,000,No,
93461,26,118.78,2.79,$331.40,000,999,000,No,
93461,TC,272.95,2.79,$761.53,000,999,000,No,
93461,,391.73,2.79,"$1,092.93",000,999,000,No,
93462,,54.73,2.79,$152.70,000,999,000,No,
93463,,29.08,2.79,$81.13,000,999,000,No,
93464,26,25.59,2.79,$71.40,000,999,000,No,
93464,TC,43.45,2.79,$121.23,000,999,000,No,
93464,,69.04,2.79,$192.62,000,999,000,No,
93503,,36.40,2.79,$101.56,000,999,000,No,
93505,26,59.80,2.79,$166.84,000,999,000,No,
93505,TC,18.66,2.79,$52.06,000,999,000,No,
93505,,78.46,2.79,$218.90,000,999,000,No,
93530,26,72.97,2.79,$203.59,000,999,000,No,
93530,TC,158.47,2.79,$442.13,000,999,000,No,
93530,,231.44,2.79,$645.72,000,999,000,No,
93531,26,126.33,2.79,$352.46,000,999,000,No,
93531,TC,452.87,2.79,"$1,263.51",000,999,000,No,
93531,,579.20,2.79,"$1,615.97",000,999,000,No,
93532,26,157.23,2.79,$438.67,000,999,000,No,
93532,TC,440.78,2.79,"$1,229.78",000,999,000,No,
93532,,598.02,2.79,"$1,668.48",000,999,000,No,
93533,26,87.29,2.79,$243.54,000,999,000,No,
93533,TC,440.78,2.79,"$1,229.78",000,999,000,No,
93533,,528.07,2.79,"$1,473.32",000,999,000,No,
93561,26,7.81,2.79,$21.79,000,999,000,No,
93561,TC,6.70,2.79,$18.69,000,999,000,No,
93561,,21.02,2.79,$58.65,000,999,000,No,
93562,26,2.05,2.79,$5.72,000,999,000,No,
93562,TC,2.97,2.79,$8.29,000,999,000,No,
93562,,5.02,2.79,$14.01,000,999,000,No,
93563,,15.33,2.79,$42.77,000,999,000,No,
93564,,15.59,2.79,$43.50,000,999,000,No,
93565,,11.79,2.79,$32.89,000,999,000,No,
93566,,46.70,2.79,$130.29,000,999,000,No,
93567,,38.52,2.79,$107.47,000,999,000,No,
93568,,42.18,2.79,$117.68,000,999,000,No,
93571,26,22.65,2.79,$63.19,000,999,000,No,
93571,TC,43.42,2.79,$121.14,000,999,000,No,
93571,,66.07,2.79,$184.34,000,999,000,No,
93572,26,18.18,2.79,$50.72,000,999,000,No,
93572,TC,42.63,2.79,$118.94,000,999,000,No,
93572,,60.81,2.79,$169.66,000,999,000,No,
93580,,235.81,2.79,$657.91,000,999,000,No,
93581,,315.83,2.79,$881.17,000,999,000,No,
93582,,191.46,2.79,$534.17,000,999,000,No,
93583,,213.09,2.79,$594.52,000,999,000,No,
93600,26,29.12,2.79,$81.24,000,999,000,No,
93600,TC,18.32,2.79,$51.11,000,999,000,No,
93600,,47.42,2.79,$132.30,000,999,000,No,
93602,26,29.10,2.79,$81.19,000,999,000,No,
93602,TC,10.47,2.79,$29.21,000,999,000,No,
93602,,39.56,2.79,$110.37,000,999,000,No,
93603,26,28.83,2.79,$80.44,000,999,000,No,
93603,TC,15.80,2.79,$44.08,000,999,000,No,
93603,,44.63,2.79,$124.52,000,999,000,No,
93609,26,51.94,2.79,$144.91,000,999,000,No,
93609,TC,19.37,2.79,$54.04,000,999,000,No,
93609,,71.31,2.79,$198.95,000,999,000,No,
93610,26,41.22,2.79,$115.00,000,999,000,No,
93610,TC,12.80,2.79,$35.71,000,999,000,No,
93610,,54.02,2.79,$150.72,000,999,000,No,
93612,26,41.22,2.79,$115.00,000,999,000,No,
93612,TC,15.14,2.79,$42.24,000,999,000,No,
93612,,56.36,2.79,$157.24,000,999,000,No,
93613,26,95.97,2.79,$267.76,000,999,000,No,
93615,26,12.90,2.79,$35.99,000,999,000,No,
93615,TC,2.99,2.79,$8.34,000,999,000,No,
93615,,15.89,2.79,$44.33,000,999,000,No,
93616,26,19.14,2.79,$53.40,000,999,000,No,
93616,TC,2.99,2.79,$8.34,000,999,000,No,
93616,,22.13,2.79,$61.74,000,999,000,No,
93618,26,78.76,2.79,$219.74,000,999,000,No,
93618,TC,58.47,2.79,$163.13,000,999,000,No,
93618,,148.09,2.79,$413.17,000,999,000,No,
93619,26,99.82,2.79,$278.50,000,999,000,No,
93619,TC,72.12,2.79,$201.21,000,999,000,No,
93619,,171.94,2.79,$479.71,000,999,000,No,
93620,26,214.68,2.79,$598.96,000,999,000,No,
93620,TC,76.57,2.79,$213.63,000,999,000,No,
93620,,291.25,2.79,$812.59,000,999,000,No,
93621,26,38.67,2.79,$107.89,000,999,000,No,
93622,26,56.53,2.79,$157.72,000,999,000,No,
93623,26,48.15,2.79,$134.34,000,999,000,No,
93624,26,65.78,2.79,$183.53,000,999,000,No,
93624,TC,18.60,2.79,$51.89,000,999,000,No,
93624,,84.37,2.79,$235.39,000,999,000,No,
93631,26,131.17,2.79,$365.96,000,999,000,No,
93631,TC,49.92,2.79,$139.28,000,999,000,No,
93631,,207.76,2.79,$579.65,000,999,000,No,
93640,26,60.71,2.79,$169.38,000,999,000,No,
93640,TC,70.97,2.79,$198.01,000,999,000,No,
93640,,131.70,2.79,$367.44,000,999,000,No,
93641,26,108.88,2.79,$303.78,000,999,000,No,
93641,TC,24.23,2.79,$67.60,000,999,000,No,
93641,,177.66,2.79,$495.67,000,999,000,No,
93642,26,84.01,2.79,$234.39,000,999,000,No,
93642,TC,70.99,2.79,$198.06,000,999,000,No,
93642,,155.00,2.79,$432.45,000,999,000,No,
93644,,82.88,2.79,$231.24,000,999,000,No,
93644,TC,29.18,2.79,$81.41,000,999,000,No,
93644,26,53.71,2.79,$149.85,000,999,000,No,
93650,26,283.17,2.79,$790.04,000,999,000,No,
93650,,196.27,2.79,$547.59,000,999,000,No,
93653,,226.47,2.79,$631.85,000,999,000,No,
93654,,302.24,2.79,$843.25,000,999,000,No,
93655,,113.24,2.79,$315.94,000,999,000,No,
93656,,302.34,2.79,$843.53,000,999,000,No,
93657,,113.33,2.79,$316.19,000,999,000,No,
93660,26,31.14,2.79,$86.88,000,999,000,No,
93660,TC,22.14,2.79,$61.77,000,999,000,No,
93660,,56.29,2.79,$157.05,000,999,000,No,
93662,26,39.50,2.79,$110.21,000,999,000,No,
93668,,11.88,2.79,$33.15,000,999,000,No,
93701,26,2.33,2.79,$6.50,000,999,000,No,
93701,TC,6.77,2.79,$18.89,000,999,000,No,
93701,,9.10,2.79,$25.39,000,999,000,No,
93702,,,,Not a benefit,,,,,
93724,26,68.76,2.79,$191.84,000,999,000,No,
93724,TC,34.25,2.79,$95.56,000,999,000,No,
93724,,103.01,2.79,$287.40,000,999,000,No,
93740,26,,,Code is manually priced,000,999,000,No,
93740,,12.74,2.79,$35.54,000,999,000,No,
93745,,11.10,2.79,$30.97,000,999,000,No,
93750,,11.04,2.79,$30.80,000,999,000,No,
93770,26,2.78,2.79,$7.76,000,999,000,No,
93770,TC,0.33,2.79,$0.92,000,999,000,No,
93770,,2.45,2.79,$6.84,000,999,000,No,
93784,,,,Not a benefit,,,,,
93786,,,,Not a benefit,,,,,
